,2021,,,,,,,,,2020,,,,,,,,eos,mid,,,,,
COURSE CODE2,COURSE TITLE,r1,r2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CATEGORY (i.e.ISCED description),COURSE TITLE,COURSE CODE2,R1 POINTS,R1 Random *,R2 POINTS,R2 Random*,EOS,EOS Random *,EOS Mid-point,LEVEL,HEI,Test/Interview #,avp,v
LC275,Electrical Engineering,361,347,,,,,,,Architecture and construction,Civil Engineering,SG342,415,,,,415,,480,8,"Institute of Technology, Sligo",,,
LC288,Mechanical Engineering,378,369,,,,,,,Architecture and construction,Quantity Surveying,SG343,311,,,,311,,367,8,"Institute of Technology, Sligo",,,
LC289,Precision Engineering,261,,,,,,,,Architecture and construction,Construction Project Management and Applied Technology,SG346,291,,,,291,,337,8,"Institute of Technology, Sligo",,,
LC292,Social Care Work,374,,,,,,,,Architecture and construction,Architecture,SG347,360,,,,360,,411,8,"Institute of Technology, Sligo",,,
LC293,Business Studies with Travel and Tourism Managemen,271,264,,,,,,,Architecture and construction,Interior Architecture and Design,SG348,316,,,,331,,368,8,"Institute of Technology, Sligo",,,
LC294,Business Studies with Event Management,279,,,,,,,,Hygiene and occupational health services,Occupational Safety and Health,SG442,290,,,,290,,367,8,"Institute of Technology, Sligo",,,
LC295,Business Studies with Sports Management,262,,,,,,,,Health,Human Nutrition,SG443,356,,,,356,,397,8,"Institute of Technology, Sligo",,,
LC297,Community and Addiction Studies,272,262,,,,,,,Biological and related sciences,Science Undenominated,SG444,338,,,,338,,420,8,"Institute of Technology, Sligo",,,
LC320,Business,381,,,,,,,,Physical sciences,Pharmaceutical Science with Drug Development,SG445,311,,,,311,,367,8,"Institute of Technology, Sligo",,,
LC330,Business with Computing,328,308,,,,,,,Health,Health Science and Physical Activity,SG447,328,,,,328,,387,8,"Institute of Technology, Sligo",,,
LC340,Interior Design,391,368,,,,,,,Biological and related sciences,Forensic Investigation and Analysis,SG448,306,,,,307,,368,8,"Institute of Technology, Sligo",,,
LC362,Biotechnology and Biopharmaceutical Sciences,429,,,,,,,,Health,Medical Biotechnology,SG449,341,,,,341,,395,8,"Institute of Technology, Sligo",,,
LC371,Creative Broadcast and Film Production,325,310,,,,,,,Environment,Environmental Science with Ecology (Level 8),SG450,300,,,,304,,368,8,"Institute of Technology, Sligo",,,
LC372,Music Technology and Production,377,,,,,,,,Arts,"Animation, Visual Effects and Motion Design (Level 8)",TL801,281,,,,281,,349,8,"Institute of Technology, Tralee",,,
LC374,Renewable and Electrical Energy Engineering,337,319,,,,,,,Arts,"TV, Radio and New Media (Level 8)",TL802,325,,,,325,,397,8,"Institute of Technology, Tralee",,,
LC375,Industrial Automation and Robotic Systems,309,,,,,,,,Information and Communication Technologies (ICTs),Computing with Software Development,TL810,310,,,,310,,389,8,"Institute of Technology, Tralee",,,
LC376,Electronic Engineering with Computer Systems,357,,,,,,,,Information and Communication Technologies (ICTs),Computing with Games Development,TL811,358,,,,358,,,8,"Institute of Technology, Tralee",,,
LC380,Automotive Engineering and Transport Management,298,,,,,,,,Information and Communication Technologies (ICTs),Computing (Degree Award options),TL815,308,,,,308,,360,8,"Institute of Technology, Tralee",,,
LC392,Business Studies in Beauty and Spa Management,328,317,,,,,,,Personal services,Event Management (3 year programme),TL823,299,,,,299,,369,8,"Institute of Technology, Tralee",,,
LC393,Early Childhood Education and Care,309,276,,,,,,,Business and administration,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt),TL831,306,,,,306,,381,8,"Institute of Technology, Tralee",,,
LC402,Social Care Work,228,,,,,,,,"Interdisciplinary programmes and qualifications involving agriculture, forestry and veterinary",Agricultural Engineering,TL844,300,,,,300,,373,8,"Institute of Technology, Tralee",,,
LC408,Environmental Science and Climate,279,,,,,,,,Architecture and construction,Civil Engineering,TL845,325,,,,325,,413,8,"Institute of Technology, Tralee",,,
LC416,Business,260,,,,,,,,Manufacturing and processing,Manufacturing Engineering,TL847,302,,,,302,,368,8,"Institute of Technology, Tralee",,,
LC418,Computing - Games Design and Development,260,256,,,,,,,"Interdisciplinary programmes and qualifications involving agriculture, forestry and veterinary",Agricultural Science,TL848,308,,,,308,,380,8,"Institute of Technology, Tralee",,,
LC422,Applied Strength and Conditioning,289,,,,,,,,Environment,Wildlife Biology (Degree Award options),TL851,309,,,,309,,383,8,"Institute of Technology, Tralee",,,
LC502,Game Art and Design (portfolio),#841,,,,,,,,Health,Pharmaceutical Science (Degree Award options),TL855,317,,,,317,,369,8,"Institute of Technology, Tralee",,,
LC517,Creative Media and Design,279,,,,,,,,Veterinary,Veterinary Bioscience,TL858,308,,,,308,,393,8,"Institute of Technology, Tralee",,,
LC518,Digital Animation Production (portfolio),#807,,,,,,,,Personal services,Health and Leisure (Degree Award options),TL871,300,,,,300,,379,8,"Institute of Technology, Tralee",,,
LC612,Social Care Work,309,,,,,,,,Personal services,Health and Leisure with Massage,TL872,309,,,,309,,408,8,"Institute of Technology, Tralee",,,
LM002,Arts,360*,360,,,,,,,Personal services,Coaching and Sports Performance,TL873,289,,,,289,,329,8,"Institute of Technology, Tralee",,,
LM019,Social Sciences,451,,,,,,,,Welfare,Early Childhood Care and Education,TL880,307,,,,307,,349,8,"Institute of Technology, Tralee",,,
LM020,Law and Accounting,474,,,,,,,,Welfare,Social Care,TL881,308,,,,309,,362,8,"Institute of Technology, Tralee",,,
LM026,Performing Arts (audition format TBC),#329,,,,,,,,Welfare,Counselling with Addiction - Mature applicants only,TL889,,,,,,,,8,"Institute of Technology, Tralee",#,,
LM028,Criminal Justice,420,,,,,,,,Health,General Nursing and Mature Applicants,TL890,440,*,414,,414,,441,8,"Institute of Technology, Tralee",,,
LM029,Law Plus,530,,,,,,,,Health,Mental Health Nursing and Mature Applicants,TL891,389,,378,,378,,399,8,"Institute of Technology, Tralee",,,
LM038,Psychology and Sociology,530,,,,,,,,Arts,Music,TR002,435,,429,,382,,468,8,Trinity College Dublin,,,
LM039,Journalism and Digital Communication,432,,,,,,,,Humanities (except languages),History,TR003,497,,493,,456,,511,8,Trinity College Dublin,,,
LM040,European Studies,409,,,,,,,,Law,Law,TR004,566,,565,*,565,*,578,8,Trinity College Dublin,,,
LM044,Applied Languages,429,,,,,,,,Humanities (except languages),Philosophy,TR005,442,,,,442,,476,8,Trinity College Dublin,,,
LM050,Business Studies (options),451,,,,,,,,Social and behavioural sciences,Psychology,TR006,567,,555,*,555,*,578,8,Trinity College Dublin,,,
LM056,International Business,555*,,,,,,,,Health,Clinical Speech and Language Studies,TR007,529,,,,529,,553,8,Trinity College Dublin,,,
LM058,Financial Mathematics,468,,,,,,,,Education,Music Education,TR009,420,,,,420,,532,8,Trinity College Dublin,#,,
LM063,Technology Management,410,,,,,,,,Humanities (except languages),History and Political Science,TR012,555,,554,,552,*,578,8,Trinity College Dublin,,,
LM066,Environmental Science,430,,,,,,,,Social and behavioural sciences,"Philosophy, Political Science, Economics and Sociology",TR015,589,,,,589,,601,8,Trinity College Dublin,,,
LM068,Food Science and Health,464*,,,,,,,,Languages,Deaf Studies,TR016,340,,,,329,,377,8,Trinity College Dublin,,,
LM076,Product Design and Technology (portfolio required),#401,,,,,,,,Law,Law and Business,TR017,602,,,,602,,613,8,Trinity College Dublin,,,
LM077,Aeronautical Engineering,567,,,,,,,,Law,Law and French,TR018,565,,,,565,,589,8,Trinity College Dublin,,,
LM082,Construction Management and Engineering,446*,,,,,,,,Law,Law and German,TR019,543,,542,,542,,566,8,Trinity College Dublin,,,
LM089,Sport and Exercise Sciences,498*,,,,,,,,Law,Law and Political Science,TR020,602,,,,601,*,613,8,Trinity College Dublin,,,
LM090,Physical Education with concurrent Teacher Educati,552,544*,,,,,,,Humanities (except languages),"Classics, Ancient History and Archaeology",TR021,370,,,,370,,434,8,Trinity College Dublin,,,
LM091,Languages with concurrent Teacher Education,506,,,,,,,,Languages,Early and Modern Irish,TR022,398,,,,398,,451,8,Trinity College Dublin,,,
LM092,Science with Teacher Ed (Biology with Physics/Chem,521,,,,,,,,Languages,English Studies,TR023,487,,476,,474,,511,8,Trinity College Dublin,,,
LM093,Equine Science,367,,,,,,,,Humanities (except languages),European Studies,TR024,544,,542,,530,,566,8,Trinity College Dublin,,,
LM094,Materials and Architectural Technology with concur,475,,,,,,,,Arts,Drama and Theatre Studies,TR025,564,,530,,530,,581,8,Trinity College Dublin,#,,
LM095,Materials and Engineering Technology with concurre,425,,,,,,,,Humanities (except languages),Ancient and Medieval History and Culture,TR028,342,,,,342,,453,8,Trinity College Dublin,,,
LM096,Science with Teacher Ed (Physical Sciences with Ch,454,,,,,,,,Social and behavioural sciences,Political Science and Geography,TR029,526,,520,,510,,533,8,Trinity College Dublin,,,
LM097,Mathematics and Computer Science with concurrent T,465,,,,,,,,Mathematics and statistics,Mathematics,TR031,531,,,,531,,589,8,Trinity College Dublin,,,
LM099,Architecture,520,,,,,,,,Engineering and engineering trades,Engineering,TR032,510,,509,*,508,,533,8,Trinity College Dublin,,,
LM100,Physiotherapy,613*,,,,,,,,Information and Communication Technologies (ICTs),Computer Science,TR033,509,,,,509,,545,8,Trinity College Dublin,,,
LM102,Psychology,534,,,,,,,,Business and administration,Management Science and Information Systems Studies,TR034,613,*,,,613,*,625,8,Trinity College Dublin,,,
LM103,Paramedic Studies (Full B/Provisional C1 Drivers L,#429,,,,,,,,Physical sciences,Theoretical Physics,TR035,543,,,,543,,601,8,Trinity College Dublin,,,
LM105,Exercise and Health Fitness Management,441,,,,,,,,Engineering and engineering trades,Engineering with Management,TR038,532,,,,532,,556,8,Trinity College Dublin,,,
LM115,Chemical and Biochemical Engineering,476,,,,,,,,Information and Communication Technologies (ICTs),Computer Science and Language,TR039,454,,424,,424,,488,8,Trinity College Dublin,,,
LM116,Engineering (Biomedical/Civil/Design and Manufactu,498*,,,,,,,,Languages,Middle Eastern and European Languages and Cultures,TR040,466,,,,466,,521,8,Trinity College Dublin,,,
LM118,Electronic and Computer Engineering,445,,,,,,,,Humanities (except languages),Religion,TR041,368,,,,368,,418,8,Trinity College Dublin,,,
LM121,Computer Science (Computer Systems/Games Dev/Cyber,402,,,,,,,,Arts,Film,TR042,489,,476,,466,,498,8,Trinity College Dublin,,,
LM122,Creative Media and Interaction Design (Digital Des,382,,,,,,,,Humanities (except languages),History of Art and Architecture,TR043,393,,354,,354,,474,8,Trinity College Dublin,,,
LM123,Biological and Chemical Sc. (Biosci/Envir Sci/Ind,498*,,,,,,,,Health,Medicine (HPAT required),TR051,735,*,734,*,734,,745,8,Trinity College Dublin,#,,
LM124,Mathematics (Math Science/Maths and Physics/Econom,455,,,,,,,,Health,Dental Science,TR052,613,*,613,*,613,*,625,8,Trinity College Dublin,,,
LM125,Physics (Applied Physics or Mathematics and Physic,489,,,,,,,,Health,Physiotherapy,TR053,566,*,566,*,566,*,567,8,Trinity College Dublin,,,
LM150,General Nursing,498*,487,,,,,,,Health,Occupational Therapy,TR054,533,,,,533,,554,8,Trinity College Dublin,,,
LM152,Mental Health Nursing,478,466,,,,,,,Health,Radiation Therapy,TR055,543,,,,543,,554,8,Trinity College Dublin,,,
LM154,Intellectual Disability Nursing,462,443,,,,,,,Health,Human Health and Disease,TR056,565,,,,564,,578,8,Trinity College Dublin,,,
LM156,Midwifery,521*,508,,,,,,,Biological and related sciences,Biological and Biomedical Sciences,TR060,543,*,543,,543,,566,8,Trinity College Dublin,,,
MU001,Theology and Arts,294,294,,,,,,,Physical sciences,Chemical Sciences,TR061,517,,510,,510,,532,8,Trinity College Dublin,,,
MH001,Education - Primary Teaching (Froebel),564,,,,,,,,Physical sciences,Geography and Geoscience,TR062,473,,,,473,,499,8,Trinity College Dublin,,,
MH003,Early Childhood - Teaching and Learning (full-time,381,,,,,,,,Physical sciences,Physical Sciences,TR063,498,*,498,,477,*,531,8,Trinity College Dublin,,,
MH101,Arts,338,336,,,,,,,Health,Pharmacy,TR072,590,,,,590,,613,8,Trinity College Dublin,,,
MH106,Psychology - 3 years,554,,,,,,,,Business and administration,Global Business,TR080,589,*,,,589,*,601,8,Trinity College Dublin,,,
MH107,Social Science,390,,,,,,,,Social and behavioural sciences,"Business, Economic and Social Studies (BESS)",TR081,543,*,543,*,543,*,565,8,Trinity College Dublin,,,
MH109,Media Studies,324,,,,,,,,Business and administration,Computer Science and Business,TR082,555,,,,555,,578,8,Trinity College Dublin,,,
MH201,Science,401,400,,,,,,,Social and behavioural sciences,Sociology and Social Policy,TR083,498,,487,,478,,513,8,Trinity College Dublin,,,
MH202,Biotechnology,490,489,,,,,,,Welfare,Social Studies (Social Work),TR084,462,*,,,462,*,495,8,Trinity College Dublin,,,
MH203,Biological and Geographical Sciences,451,,,,,,,,Business and administration,Business Studies and French,TR085,540,,531,,521,*,543,8,Trinity College Dublin,,,
MH204,Physics with Astrophysics,422,,,,,,,,Business and administration,Business Studies and German,TR086,509,,499,*,499,,518,8,Trinity College Dublin,,,
MH206,Theoretical Physics and Mathematics,521,,,,,,,,Business and administration,Business Studies and Russian,TR087,474,,465,,456,*,488,8,Trinity College Dublin,,,
MH207,Data Science,444,,,,,,,,Business and administration,Business Studies and Polish,TR089,444,,424,,424,,468,8,Trinity College Dublin,,,
MH208,Biological and Biomedical Sciences,543,,,,,,,,Business and administration,Business Studies and Spanish,TR090,531,*,,,531,*,542,8,Trinity College Dublin,,,
MH209,Psychology (through Science) - 4 years,529,,,,,,,,Health,General Nursing (Meath and St James`s),TR091,429,,,,429,,455,8,Trinity College Dublin,,,
MH210,Pharmaceutical and Biomedical Chemistry,510,,,,,,,,Health,General Nursing (Adelaide School of Nursing),TR093,430,,429,,414,,441,8,Trinity College Dublin,#,,
MH212,Science|Maths and Computer Science|Mathematics (wi,452,443,,,,,,,Health,Mental Health Nursing,TR095,408,,,,408,,430,8,Trinity College Dublin,,,
MH304,Engineering (Computer/Electronic/Communications),351,351,,,,,,,Health,Intellectual Disability Nursing,TR097,396,,,,378,,398,8,Trinity College Dublin,,,
MH305,Product Design,326,,,,,,,,Arts,Ancient History and Archaeology/Geography,TR111,352,,,,352,,429,8,Trinity College Dublin,,,
MH306,Robotics and Intelligent Devices,362,,,,,,,,Arts,Ancient History and Archaeology/History,TR112,529,,,,529,,,8,Trinity College Dublin,,,
MH401,Finance (options),370,,,,,,,,Arts,Ancient History and Archaeology/History of Art and Architecture,TR113,337,,,,337,,477,8,Trinity College Dublin,,,
MH402,Quantitative Finance,476,,,,,,,,Arts,Ancient History and Archaeology/Modern Language,TR114,337,,,,337,,420,8,Trinity College Dublin,,,
MH403,Accounting and Finance,424,,,,,,,,Arts,Ancient History and Archaeology/Religion,TR117,342,,,,342,,368,8,Trinity College Dublin,,,
MH404,Business (options),441,,,,,,,,Arts,Classical Civilisation/English Literature,TR166,498,*,496,,496,,523,8,Trinity College Dublin,,,
MH407,Business and Accounting,423,,,,,,,,Arts,Classical Civilisation/History of Art and Architecture,TR173,335,,,,335,,466,8,Trinity College Dublin,,,
MH411,Entrepreneurship,378,,,,,,,,Arts,Classical Civilisation/Modern Language,TR177,335,,,,335,,536,8,Trinity College Dublin,,,
MH501,LLB Law - four year Single Major Law programme,507,,,,,,,,Arts,Classical Civilisation/Philosophy,TR179,499,,,,479,,518,8,Trinity College Dublin,,,
MH502,Law (options),465,,,,,,,,Arts,Economics/Geography,TR198,534,,,,534,,552,8,Trinity College Dublin,,,
MH601,Computer Science through Arts (options),381,,,,,,,,Arts,Economics/History,TR202,534,,,,534,,566,8,Trinity College Dublin,,,
MH602,Computer Science through Science (options),400,,,,,,,,Arts,Economics/Mathematics,TR207,566,*,,,566,*,601,8,Trinity College Dublin,,,
MH603,Computational Thinking,520,,,,,,,,Arts,Economics/Modern Language,TR208,534,,,,534,,578,8,Trinity College Dublin,,,
MH801,Early Childhood - Teaching and Learning (part-time,AQA,AQA,,,,,,,Arts,Economics/Philosophy,TR209,534,,,,534,,576,8,Trinity College Dublin,,,
AS001,Education  Home Economics and Biology - with concu,542,533,,,,,,,Arts,Economics/Sociology,TR212,534,,,,534,,541,8,Trinity College Dublin,,,
AS002,Education  Home Economics and Religious Ed - with,464,452*,,,,,,,Interdisciplinary programmes and qualifications involving arts and humanities,Classical Languages/English Literature,TR228,498,*,,,498,*,533,8,Trinity College Dublin,,,
AS003,Education  Home Economics and Irish - with concurr,463*,457,,,,,,,Interdisciplinary programmes and qualifications involving arts and humanities,Classical Languages/History of Art and Architecture,TR231,349,,,,349,,444,8,Trinity College Dublin,,,
AS051,Nutrition  Food and Business Management,378,347,,,,,,,Interdisciplinary programmes and qualifications involving arts and humanities,"Classical Languages/Middle Eastern,Jewish and Islamic Civilisations",TR233,349,,,,349,,566,8,Trinity College Dublin,,,
AS054,Home Economics,440*,419*,,,,,,,Arts,Classical Languages/Modern Language,TR239,349,,,,349,,349,8,Trinity College Dublin,,,
AS110,General Nursing,440*,432,,,,,,,Arts,English Literature/History,TR262,529,,,,529,,552,8,Trinity College Dublin,,,
AS130,Intellectual Disability Nursing,387,358,,,,,,,Arts,English Literature/History of Art and Architecture,TR263,498,*,497,,497,,533,8,Trinity College Dublin,,,
SG141,Business,262,,,,,,,,Arts,English Literature/Philosophy,TR269,499,,,,495,,532,8,Trinity College Dublin,,,
SG145,Business and ICT,279,,,,,,,,Arts,English Literature/Sociology,TR272,498,*,,,498,*,519,8,Trinity College Dublin,,,
SG146,Accounting,304,,,,,,,,Arts,English Literature/Drama Studies,TR276,#498,,,,#476,,530,8,Trinity College Dublin,#,,
SG147,Sport with Business,288,,,,,,,,Arts,English Literature/Modern Language,TR277,498,*,495,,489,*,543,8,Trinity College Dublin,,,
SG148,Tourism with Event Management,298,,,,,,,,Arts,Film/Drama Studies,TR311,#521,*,,,#521,*,557,8,Trinity College Dublin,#,,
SG150,Business in Marketing,298,,,,,,,,Arts,Film/English Literature,TR312,521,*,,,521,*,541,8,Trinity College Dublin,,,
SG241,Performing Arts,341,,,,,,,,Arts,Film/Music,TR320,521,*,,,521,*,555,8,Trinity College Dublin,#,,
SG242,Early Childhood Care and Education,287,,,,,,,,Arts,Geography/History,TR322,529,,,,529,,555,8,Trinity College Dublin,,,
SG243,Social Care Practice,309,,,,,,,,Arts,Drama Studies/Modern Language,TR323,#473,,,,#473,,551,8,Trinity College Dublin,#,,
SG244,Fine Art,#501,,,,,,,,Arts,Film/Modern Language,TR324,521,*,,,521,*,544,8,Trinity College Dublin,,,
SG245,Creative Design,332,,,,,,,,Arts,Film/History,TR325,529,,,,529,,625,8,Trinity College Dublin,,,
SG246,Computing,316,,,,,,,,Arts,Geography/Modern Language,TR326,352,,,,352,,440,8,Trinity College Dublin,,,
SG247,English and Psychology,319,,,,,,,,Arts,Geography/Sociology,TR332,498,*,496,,496,,520,8,Trinity College Dublin,,,
SG248,Sociology and Politics,298,,,,,,,,Arts,History/History of Art and Architecture,TR443,529,,,,529,,532,8,Trinity College Dublin,,,
SG249,Writing and Literature,308,,,,,,,,Arts,History/Modern Language,TR447,529,,,,529,,554,8,Trinity College Dublin,,,
SG252,Software Development,310,,,,,,,,Arts,History/Philosophy,TR449,529,,,,529,,543,8,Trinity College Dublin,,,
SG253,Computing in Computer Networks and Cyber Security,336,,,,,,,,Arts,History/Sociology,TR452,529,,,,529,,534,8,Trinity College Dublin,,,
SG254,Writing and Literature Online,327,,,,,,,,Arts,History/Religion,TR454,529,,,,529,,534,8,Trinity College Dublin,,,
SG255,Law and Business,291,,,,,,,,Arts,History of Art and Architecture/Modern Language,TR455,334,,,,334,,454,8,Trinity College Dublin,,,
SG341,General Engineering,373,,,,,,,,Arts,History of Art and Architecture/Philosophy,TR479,499,,,,485,,555,8,Trinity College Dublin,,,
SG342,Civil Engineering,418,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civ./Ancient History and Archaeology",TR547,337,,,,337,,473,8,Trinity College Dublin,,,
SG343,Quantity Surveying,300,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civilisations/Classical Civilisation",TR548,335,,,,335,,543,8,Trinity College Dublin,,,
SG344,Mechanical Engineering,412,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civilisations/History",TR554,529,,,,529,,555,8,Trinity College Dublin,,,
SG346,Construction Project Management and Applied Techno,313,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civilisations/Modern Language",TR563,335,,,,335,,451,8,Trinity College Dublin,,,
SG347,Architecture,403,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civilisations/Music",TR564,n/a,,,,n/a,,,8,Trinity College Dublin,#,,
SG348,Interior Architecture and Design,359,,,,,,,,Arts,"Middle Eastern,Jewish and Islamic Civilisations/Religion",TR565,342,,,,342,,,8,Trinity College Dublin,,,
SG350,Robotics and Automation,384,,,,,,,,Arts,Mathematics/Modern Language,TR597,566,*,,,566,*,625,8,Trinity College Dublin,,,
SG442,Occupational Safety and Health,307,,,,,,,,Arts,Mathematics/Music,TR598,566,*,,,566,*,,8,Trinity College Dublin,#,,
SG443,Human Nutrition,376,,,,,,,,Arts,Mathematics/Philosophy,TR599,566,*,,,566,*,589,8,Trinity College Dublin,,,
SG444,Science Undenominated,358,,,,,,,,Arts,Music/Philosophy,TR629,499,,,,499,,,8,Trinity College Dublin,#,,
SG445,Pharmaceutical Science with Drug Development,357,,,,,,,,Arts,Music/Drama Studies,TR635,#473,,,,#473,,487,8,Trinity College Dublin,#,,
SG447,Health Science and Physical Activity,326,,,,,,,,Arts,Music/Modern Language,TR636,388,,,,388,,455,8,Trinity College Dublin,#,,
SG448,Forensic Investigation and Analysis,308,,,,,,,,Arts,Music/Religion,TR638,388,,,,388,,440,8,Trinity College Dublin,#,,
SG449,Medical Biotechnology,315,,,,,,,,Arts,Philosophy/Modern Language,TR639,499,,,,499,,613,8,Trinity College Dublin,,,
SG450,Environmental Science with Ecology (Level 8),310,,,,,,,,Arts,Philosophy/Sociology,TR662,499,,,,499,,531,8,Trinity College Dublin,,,
TL801,Animation  Visual Effects and Motion Design (Level,#718,,,,,,,,Arts,Religion/Classical Civilisation,TR663,342,,,,342,,591,8,Trinity College Dublin,,,
TL802,TV  Radio and New Media (Level 8),322,,,,,,,,Arts,Religion/English Literature,TR664,498,*,,,498,*,565,8,Trinity College Dublin,,,
TL810,Computing with Software Development,308,,,,,,,,Arts,Religion/History of Art and Architecture,TR665,342,,,,342,,452,8,Trinity College Dublin,,,
TL811,Computing with Games Development,322,,,,,,,,Arts,Religion/Modern Language,TR666,n/a,,,,n/a,,,8,Trinity College Dublin,,,
TL815,Computing (Degree Award options),307,,,,,,,,Arts,French/Modern Language,TR667,403,,,,403,,478,8,Trinity College Dublin,,,
TL823,Event Management (3 year programme),293,,,,,,,,Arts,German/Modern Language,TR668,389,,,,389,,465,8,Trinity College Dublin,,,
TL831,Business Studies (Major Specialism in: Acctng or M,306,,,,,,,,Arts,Irish/Modern Language,TR669,368,,,,368,,473,8,Trinity College Dublin,,,
TL844,Agricultural Engineering,301,,,,,,,,Arts,Italian/Modern Language,TR670,381,,,,381,,466,8,Trinity College Dublin,,,
TL845,Civil Engineering,361,,,,,,,,Arts,Russian/Modern Language,TR671,332,,,,332,,494,8,Trinity College Dublin,,,
TL847,Manufacturing Engineering,305,,,,,,,,Arts,Spanish/Modern Language,TR672,336,,,,336,,488,8,Trinity College Dublin,,,
TL848,Agricultural Science,307,,,,,,,,Arts,Sociology/Drama Studies,TR755,#498,,,,#498,,543,8,Trinity College Dublin,#,,
TL851,Wildlife Biology (Degree Award options),309,,,,,,,,Arts,Sociology/Modern Language,TR756,498,,495,,495,,510,8,Trinity College Dublin,,,
TL855,Pharmaceutical Science (Degree Award options),316,,,,,,,,Health,Children`s and General Nursing (Integrated),TR911,511,,510,,499,*,521,8,Trinity College Dublin,,,
TL858,Veterinary Bioscience,317,,,,,,,,Health,Midwifery,TR913,478,,477,*,473,*,508,8,Trinity College Dublin,,,
TL871,Health and Leisure (Degree Award options),303,,,,,,,,Engineering and engineering trades,Biomedical Design,TU801,235,,,,235,,381,8,Technological University Dublin,,avp,
TL872,Health and Leisure with Massage,314,,,,,,,,Engineering and engineering trades,Electrical Services and Energy Management,TU802,317,,300,,300,,352,8,Technological University Dublin,,,
TL873,Coaching and Sports Performance,308,,,,,,,,Engineering and engineering trades,Electronic Engineering,TU803,243,,243,,243,,337,8,Technological University Dublin,,avp,
TL874,Inclusive Sport and Physical Activity,341,,,,,,,,Engineering and engineering trades,Engineering (Common Entry with Award options),TU804,271,,,,271,,338,8,Technological University Dublin,,,
TL880,Early Childhood Care and Education,309,,,,,,,,Engineering and engineering trades,Engineering (General Entry),TU805,402,,,,402,,466,8,Technological University Dublin,,,
TL881,Social Care,301,,,,,,,,Engineering and engineering trades,Sustainable Energy Engineering,TU806,262,,,,262,,318,8,Technological University Dublin,,avp,
TL890,General Nursing and Mature Applicants,463,,,,,,,,Engineering and engineering trades,Computer Engineering in Mobile Systems,TU807,276,,,,276,,305,8,Technological University Dublin,,,
TL891,Mental Health Nursing and Mature Applicants,440,419,,,,,,,Engineering and engineering trades,Engineering Software,TU808,260,,260,,260,,339,8,Technological University Dublin,,avp,
WD001,Applied Computing (options),270,261,,,,,,,Engineering and engineering trades,Mechanical Engineering,TU809,235,,,,235,,347,8,Technological University Dublin,,avp,
WD002,Science (options),279,,,,,,,,Engineering and engineering trades,Mechatronic Engineering,TU810,270,,,,271,,312,8,Technological University Dublin,,,
WD005,Health Sciences (options),271,,,,,,,,Arts,Product Design,TU811,411,,,,411,,444,8,Technological University Dublin,,,
WD006,Exercise Sciences (options),270,,,,,,,,Manufacturing and processing,"Design,Technology and Innovation",TU812,270,,,,270,,350,8,Technological University Dublin,,,
WD007,Engineering (options),270,270,,,,,,,Engineering and engineering trades,Automation Engineering,TU813,218,,218,,218,,339,8,Technological University Dublin,,avp,
WD025,Construction Management and Engineering,262,,,,,,,,Transport services,Transport Operations and Technology,TU814,285,,251,,251,,372,8,Technological University Dublin,,avp,
WD027,Music,#321,,,,,,,,Architecture and construction,Architectural Technology,TU831,410,,,,410,,444,8,Technological University Dublin,,,
WD048,Business (options),279,,,,,,,,Architecture and construction,Architecture (Suitability Test and Interview),TU832,622,,,,622,,658,8,Technological University Dublin,#,,
WD084,Accounting,308,,,,,,,,Architecture and construction,Construction Management,TU833,367,,,,367,,404,8,Technological University Dublin,,,
WD091,Hospitality Management,225,,,,,,,,Architecture and construction,Geographic Science,TU834,288,,,,288,,357,8,Technological University Dublin,,,
WD116,General Nursing,446,,,,,,,,Architecture and construction,Planning and Environmental Management,TU835,313,,,,313,,349,8,Technological University Dublin,,,
WD117,Psychiatric Nursing,415,,,,,,,,Architecture and construction,Property Economics (Valuation Surveying),TU836,401,,,,401,,433,8,Technological University Dublin,,,
WD120,Intellectual Disability Nursing,390,,,,,,,,Architecture and construction,Quantity Surveying and Construction Economics,TU837,385,,,,385,,418,8,Technological University Dublin,,,
WD134,International Business,267,,,,,,,,Environment,Analytical Chemistry (Environmental Forensic and Pharmaceutical),TU851,349,,,,349,,419,8,Technological University Dublin,,,
WD137,Design (Visual Communications),252,,,,,,,,Physical sciences,Chemical Sciences with Medicinal Chemistry,TU852,476,,,,476,,498,8,Technological University Dublin,,,
WD140,Laws,280,,,,,,,,Biological and related sciences,Science (General Entry),TU854,476,,,,476,,495,8,Technological University Dublin,,,
WD144,Architecture,309,,,,,,,,Physical sciences,Science with Nanotechnology,TU855,331,,319,,319,,368,8,Technological University Dublin,,,
WD147,Pharmaceutical Science,288,,,,,,,,Information and Communication Technologies (ICTs),Computer Science,TU856,476,,,,476,,487,8,Technological University Dublin,,,
WD150,Criminal Justice Studies,280,,,,,,,,Information and Communication Technologies (ICTs),Computer Science (Infrastructure),TU857,391,,,,391,,419,8,Technological University Dublin,,,
